article_id,entity,label,score
333,agustus,DAT,0.9812983
333,menteri keuangan,NOR,0.8746697
333,purbaya,PER,0.9589962
333,yudhi sadewa,PER,0.9819987
333,agustus,DAT,0.9854344
334,kereta cepat whoosh,PRD,0.9679642
334,purbaya,PER,0.8897606
334,danan,ORG,0.47555566
334,kereta cepat whoosh,PRD,0.9790489
334,menke,NOR,0.49362746
334,##u,ORG,0.44448432
334,purbaya,PER,0.76772577
334,kereta cepat whoosh,PRD,0.959384
334,dana,ORG,0.5075251
335,purba,PER,0.86336195
335,menkeu,NOR,0.66397077
335,purba,PER,0.44076544
335,202,CRD,0.19247714
335,##6,LAW,0.21958023
336,menkeu purba,NOR,0.68455994
336,##ya,ORG,0.34873208
336,ahok,PER,0.9723779
336,voucher digital,PRD,0.6647203
336,menteri keuangan,NOR,0.9316319
336,purbaya,PER,0.93685216
336,yudhi sadewa,PER,0.9535103
336,basuki tjahja purnama,PER,0.97973067
336,ahok,PER,0.9349064
336,vo,PRD,0.4920983
337,meteor,PER,0.5073784
337,luhut,PER,0.9147239
337,lima,CRD,0.93222666
337,6 oktober 2025,DAT,0.98823124
338,prabowo sapa dedi mulyadi,PER,0.8550911
338,bahasa,PRD,0.16409129
338,sunda,LAN,0.28065506
338,menkeu purba,NOR,0.724772
338,prabowo sapa dedi mulyadi,PER,0.84289193
338,bahasa,PRD,0.15213096
338,sunda,LAN,0.27696982
338,menkeu purba,NOR,0.6672879
339,hotman paris,ORG,0.8661658
339,bunga deposito,PRD,0.58927196
339,menkeu,NOR,0.59895134
339,purbaya,ORG,0.45352298
339,hot,PER,0.48285183
339,##man paris,ORG,0.6992942
339,bunga deposito,PRD,0.7790685
339,rp 200 t,MON,0.99583274
339,him,ORG,0.3550748
340,hot,PER,0.5862427
340,##man paris,ORG,0.5796292
340,purbaya,PER,0.92446065
340,menkeu,NOR,0.83228534
340,purbaya,PER,0.9314575
340,yudhi sadewa,PER,0.98960435
340,hot,PER,0.53211427
340,##man paris,ORG,0.82602835
341,tax,LAW,0.24221814
341,amnesty,PRD,0.41820213
341,purba,PER,0.9526291
341,purba,PER,0.95757663
341,tax,LAW,0.2999808
341,amnesty,PRD,0.6065312
342,purbaya,PER,0.6849632
342,bg,ORG,0.341558
342,##n,PRD,0.6239847
342,mbg,ORG,0.36840102
342,menkeu,NOR,0.7272406
342,purbaya,PER,0.8040379
342,yudhi sadewa,PER,0.9163193
342,mb,ORG,0.33600482
342,##g,PRD,0.45526236
342,badan gizi nasional,ORG,0.8201204
343,qodari,PER,0.9598587
343,purba,PER,0.67071927
343,kepala staf kepresidenan,NOR,0.8671157
343,m. qodari,PER,0.9886516
343,menteri keuangan,NOR,0.7463464
343,purbaya yudhi sadewa,PER,0.970009
344,purbaya,PER,0.8549308
344,dirut bank,ORG,0.87282187
344,sabtu - minggu,DAT,0.7627707
344,menteri keuangan,NOR,0.897058
344,purbaya,PER,0.9820518
344,yudhi sadewa,PER,0.92744744
344,pemerintah,NOR,0.5640435
344,rp 200 triliun,MON,0.99700826
345,men,NOR,0.65724206
345,##keu,ORG,0.56973636
345,purba,PER,0.3294429
345,##ya,ORG,0.43568492
345,direktur ekonomi digital celios,ORG,0.8640789
345,nailul huda,PER,0.986896
345,menteri keuangan,NOR,0.66497993
345,purbaya yudhi sadewa,PER,0.9175632
346,purbaya,PER,0.9035568
346,danantara,ORG,0.6778442
346,menteri keuangan,NOR,0.9512293
346,purbaya yudhi sadewa,PER,0.92814845
346,danantara,ORG,0.56361455
346,pemerintah,NOR,0.52192754
346,danantara,ORG,0.6633947
347,purbaya,PER,0.72919446
347,jakarta,GPE,0.99076086
347,rp 15 t,MON,0.9921629
347,pramono,PER,0.94602984
347,gubernur jakarta,NOR,0.92513037
347,pramono anung,PER,0.98108244
347,jakarta,GPE,0.9951755
347,menteri keuangan,NOR,0.9548615
347,purbaya yudhi sadewa,PER,0.9785618
348,purba,PER,0.97007275
348,gubernur,NOR,0.6031012
348,indonesia,GPE,0.55374455
348,tkd 2026,LAW,0.41462368
348,menkeu,NOR,0.75495297
348,purba,PER,0.93573326
348,gubernur,NOR,0.8406644
348,indonesia,GPE,0.5817461
348,##d 2026,LAW,0.3950623
349,menke,NOR,0.66042924
349,##u,ORG,0.44871566
349,purba,PER,0.5630325
349,jakarta,GPE,0.97366434
349,jakarta,GPE,0.98478115
349,purba,PER,0.9444492
350,bank jakarta,ORG,0.97993684
350,rp 20 triliun,MON,0.9955945
350,menkeu,NOR,0.5821485
350,purbaya,PER,0.7337934
350,purbaya,PER,0.7575159
350,bank jakarta,ORG,0.9823251
350,bank jakarta,ORG,0.98755145
351,menkeu purba,NOR,0.7023573
351,##ya,ORG,0.5873633
351,ayam penyet,PRD,0.72458243
351,warung kaki lima,LOC,0.7655396
351,menteri keuangan,NOR,0.95893204
351,purbaya yudhi sadewa,PER,0.9606061
351,warung kaki lima,LOC,0.75643826
351,kantor pusat direktorat jenderal pajak,LOC,0.6957966
351,djp,ORG,0.5628139
351,rapat koordinasi terbatas ( rakortas ) stimulus ekonomi,EVT,0.8787959
351,wisma danantara,LOC,0.75254077
352,200,CRD,0.9065561
352,rp 60 triliun,MON,0.9971871
352,kemenkeu,NOR,0.9137719
352,200,CRD,0.8835907
352,rp 60 triliun,MON,0.99632686
352,"5, 1 persen",PRC,0.99296504
352,agustus 2025,DAT,0.98623836
352,kemenkeu,NOR,0.8795817
353,rupiah,MON,0.88336134
353,menkeu purba,NOR,0.6251472
353,##ya,ORG,0.59494805
353,agustus,DAT,0.9953629
353,menkeu purba,NOR,0.73987
353,##ya,ORG,0.39036524
353,yudhi sadewa,PER,0.97740954
353,indonesia,GPE,0.97224784
354,rap,NOR,0.43535417
354,##bn,ORG,0.3271892
354,2026,LAW,0.36251563
354,menkeu purba,NOR,0.7704041
354,##ya,PER,0.44638497
354,dpr,NOR,0.94958615
354,rp 3. 842 triliun,MON,0.99668956
354,menkeu purba,NOR,0.7914748
354,##ya,PER,0.3263006
354,bangga,NOR,0.62381214
354,dpr,NOR,0.7663377
354,rap,LAW,0.70833176
354,##bn 202,ORG,0.26293933
354,##6,LAW,0.32600263
355,menkeu,NOR,0.8656168
355,purbaya,PER,0.7549083
355,dirut bank,ORG,0.9563384
355,rp 200 triliun,MON,0.99729276
355,menteri keuangan ( menkeu,NOR,0.8515761
355,purbaya yudhi sadewa,PER,0.96896476
355,direktur utama,ORG,0.7668665
355,dirut,ORG,0.6892228
355,perbankan,ORG,0.59500855
355,pemerintah,NOR,0.745895
355,rp 200 triliun,MON,0.9971847
356,setop,PER,0.7098043
356,lalu bergumam,PER,0.8202115
356,men,NOR,0.42434546
356,##keu purba,ORG,0.7669441
356,"5, 2 persen",PRC,0.995302
356,2025,DAT,0.98182654
356,setop,PER,0.7184938
356,lalu bergumam,PER,0.78469276
356,##keu,ORG,0.56669295
356,purba,PER,0.28358364
356,"5, 2 persen",PRC,0.9949745
356,2025,DAT,0.96421057
357,men,NOR,0.65596116
357,##keu purbaya,ORG,0.6559824
357,rp 200 t,MON,0.99320835
357,6,CRD,0.9372544
357,celios,PER,0.9562949
357,direktur ekonomi digital cel,ORG,0.9082819
357,##ios,PER,0.627225
357,nailul huda,PER,0.9881224
357,menteri keuangan,NOR,0.80967116
357,purbaya yudhi sadewa,PER,0.9169851
357,200 triliun,MON,0.9888599
357,enam,CRD,0.9546346
357,himpunan bank milik negara,ORG,0.98798007
357,himbara,ORG,0.89713705
358,men,NOR,0.7178234
358,##keu purbaya,ORG,0.6587615
358,rp 200 triliun,MON,0.99622345
358,enam,CRD,0.9595311
358,pemerintah,NOR,0.4644621
358,menke,NOR,0.66682196
358,##u purbaya,ORG,0.7019939
358,rp 200 triliun,MON,0.99700457
358,enam,CRD,0.9649376
358,pemerintah,NOR,0.6066492
359,purbaya,PER,0.8677476
359,kereta cepat,PRD,0.888322
359,rp 116 t,MON,0.97069615
359,apbn,LAW,0.9261694
359,menkeu,NOR,0.767632
359,purba,PER,0.6070709
359,apbn,LAW,0.9447685
359,kereta cepat indonesia,PRD,0.44263873
359,china,GPE,0.35715166
359,rp 116 triliun,MON,0.99627954
360,menkeu,NOR,0.8347189
360,purbaya,PER,0.70863783
360,kemenkes,NOR,0.85797846
360,menteri keuangan,NOR,0.9786239
360,purbaya yudhi sadewa,PER,0.91012424
360,kementerian kesehatan,NOR,0.97772753
361,men,NOR,0.6807001
361,##keu,ORG,0.60175717
361,purbaya,PER,0.5372144
361,anggito,PER,0.7985927
361,cs,ORG,0.5580369
361,aw,PER,0.8729224
361,menke,NOR,0.681766
361,##u,ORG,0.53386074
361,purbaya,PER,0.5509174
361,anggito cs,PER,0.7171015
361,aw,PER,0.74776375
362,purbaya,PER,0.87578195
362,rp 7 triliun,MON,0.99746466
362,rp 60 t,MON,0.9971207
362,menteri keuangan,NOR,0.9252104
362,purbaya,PER,0.9762284
362,yudhi sadewa,PER,0.9342907
362,rp 7 triliun,MON,0.99747914
362,indonesia,GPE,0.9338508
363,luhut,PER,0.86206526
363,mbg,PRD,0.43902332
363,menkeu,NOR,0.6601127
363,purba,PER,0.50825477
363,purba,PER,0.92556435
363,luhut,PER,0.81092465
363,mb,PRD,0.40723327
363,##g,ORG,0.42543745
364,basuki,PER,0.99702245
364,menkeu purba,NOR,0.71713614
364,##ya,ORG,0.6614219
364,3,CRD,0.9105957
364,##n,ORG,0.41867608
364,menkeu purba,NOR,0.79039466
364,##ya,ORG,0.49429923
364,yudhi sadewa,PER,0.9831603
364,tiga,CRD,0.9527467
364,##n,ORG,0.54605263
365,rocky gerung,PER,0.917315
365,men,NOR,0.48523188
365,##keu,ORG,0.46196812
365,kasi,PER,0.7178557
365,purbaya,PER,0.9305955
365,purbaya,PER,0.91475487
365,rocky gerung,PER,0.937408
365,men,NOR,0.4225859
365,##keu,ORG,0.42240667
366,purbaya,PER,0.8696058
366,rp 200t,MON,0.99146605
366,6,CRD,0.9298295
366,rp 200t,MON,0.98891854
366,menkeu,NOR,0.8539247
366,purbaya yudhi sadewa,PER,0.8605041
367,full,PER,0.92577976
367,] qodari,PER,0.72376645
367,men,NOR,0.6830102
367,##keu,ORG,0.66017663
367,purba,PER,0.4440114
367,##ya,ORG,0.4597091
367,sri mulyani,PER,0.98468834
367,rem,PER,0.74445224
367,ks,PER,0.8688852
367,##p,ORG,0.43767542
367,m qodari,PER,0.8445295
367,men,NOR,0.36880133
367,##keu,ORG,0.57412827
367,purba,PER,0.5210903
368,menkeu purba,NOR,0.6758628
368,##ya,PER,0.46760055
368,direksi,NOR,0.39308435
368,bank bumn,ORG,0.8025221
368,sabtu - minggu,DAT,0.77520293
368,rp 200 triliun,MON,0.9977712
368,menkeu,NOR,0.8175163
368,purbaya yudhi sadewa,PER,0.83420354
369,prabowo,PER,0.9974922
369,menkeu,NOR,0.8502334
369,purba,PER,0.52108884
369,##ya,ORG,0.34186012
369,kementerian,NOR,0.6208875
369,purba,PER,0.9621656
369,kementerian,NOR,0.6119794
370,menke,NOR,0.67554736
370,##u purbaya,ORG,0.60907596
370,6 persen,PRC,0.9937639
370,menkeu,NOR,0.82096356
370,purbaya,PER,0.67038465
370,yudhi sadewa,PER,0.9345447
370,6 persen,PRC,0.9934447
371,bank jakarta - jatim,ORG,0.907184
371,purbaya,PER,0.9124224
371,rp 275 triliun,MON,0.99820584
371,menteri keuangan,NOR,0.92711836
371,purbaya,PER,0.9648465
371,yudhi sadewa,PER,0.88885283
371,kemenkeu,NOR,0.6743989
371,rp 275 triliun,MON,0.99827266
371,bank jawa timur,ORG,0.9693931
371,bank jakarta,ORG,0.97202647
372,menkeu,NOR,0.7167422
372,purbaya,PER,0.40326545
372,pramono,PER,0.95637083
372,bank himbara,ORG,0.92953396
372,bum,NOR,0.45650852
372,##d jakarta,ORG,0.5632498
372,menkeu,NOR,0.83100337
372,purbaya,PER,0.77055335
372,pramono,PER,0.9427681
372,bank himbara,ORG,0.92333275
372,bum,NOR,0.5393309
372,##d jakarta,ORG,0.6166909
372,selasa ( 7 / 10 / 2025 ),DAT,0.9922982
373,purbaya sidak,PER,0.6753255
373,bank mandiri,ORG,0.9918454
373,rp 200 triliun,MON,0.99796635
373,purba,PER,0.9629185
373,##ya,ORG,0.46490523
373,sidak,PER,0.5142731
373,bank mandiri,ORG,0.9895747
373,rp 200 triliun,MON,0.9980692
374,##u,ORG,0.34572086
374,purba,PER,0.37316674
374,warung kaki lima,LOC,0.85189724
374,purba,PER,0.584295
374,warung kaki lima,LOC,0.8869336
374,dana,EVT,0.64275
375,purba,PER,0.96182704
375,rokok,PRD,0.45555857
375,menteri keuangan,NOR,0.94526434
375,purbaya yudhi sadewa,PER,0.96165746
376,purba,PER,0.8575265
376,sidak bank,ORG,0.8514158
376,rp 200 t,MON,0.99671096
376,dollar,MON,0.95422757
376,menke,NOR,0.585014
376,purba,PER,0.8759309
376,rp 200 t,MON,0.9958779
376,dollar,MON,0.9517804
377,purba,PER,0.9661598
377,rokok,PRD,0.56229275
377,menkeu,NOR,0.7737296
377,purbaya,PER,0.52109176
377,rokok,PRD,0.5506895
377,2026,DAT,0.8378572
378,menkeu,NOR,0.77415246
378,dollar,MON,0.9139711
378,pemerintah,NOR,0.97106385
378,dolar,MON,0.89949465
378,dolar,MON,0.8844311
378,dolar wni,MON,0.8102929
379,purbaya,PER,0.9353186
379,telepon kring pajak,PRD,0.8780662
379,core,PRD,0.8608122
379,##x,PRD,0.6053476
379,menkeu,NOR,0.6808109
379,purbaya,PER,0.8992739
379,yudhi sadewa,PER,0.9808309
379,kring pajak,PRD,0.79609996
379,core,PRD,0.7410072
379,purbaya,PER,0.913926
380,rocky gerung,PER,0.8990399
380,purbaya,PER,0.9123491
380,jokowi,PER,0.98480487
380,menteri keuangan ri,NOR,0.9902997
380,yudhi purbaya sadewa,PER,0.91078115
380,rocky gerung,PER,0.73838323
380,joko widodo,PER,0.9900421
381,purba,PER,0.8977038
381,sby,PER,0.9918515
381,jokowi,PER,0.9935455
381,20 tahun,QTY,0.9767092
381,menteri keuangan,NOR,0.92198396
381,indonesia,GPE,0.9226448
381,20 tahun,QTY,0.9860487
381,sby,PER,0.9896561
381,pemerintah,NOR,0.9555304
381,jokowi,PER,0.993644
381,pemerintah,NOR,0.72666603
381,bi,ORG,0.93933964
381,purba,PER,0.9926071
381,pemerintah,NOR,0.52018905
381,bi,ORG,0.9423453
382,purba,PER,0.8458743
382,komisi xi dpr,NOR,0.9804428
382,kepala daerah,NOR,0.8700839
382,wakil ketua komisi xi dpr ri,NOR,0.98443335
382,fauzi amro,PER,0.99086165
382,kepala,NOR,0.6739236
382,pemerintah,NOR,0.9382984
383,purba,PER,0.6816581
383,##ya,ORG,0.48945177
383,bank himbara,ORG,0.97916317
383,rp 200 t,MON,0.9973318
383,dollar as,MON,0.9642017
383,purba,PER,0.9617461
383,bank himbara,ORG,0.9722552
383,rp 200 t,MON,0.9968529
384,purbaya,PER,0.93985295
384,lo,PER,0.69827765
384,menteri keuangan,NOR,0.96334344
384,purbaya,PER,0.95159733
384,yudhi sadewa,PER,0.8878999
384,purbaya,PER,0.97815895
384,kontestasi,EVT,0.62446284
384,pilpres,EVT,0.7676536
385,ahok,PER,0.89513755
385,ahok,PER,0.9513408
386,dirjen,NOR,0.4879709
386,pajak,ORG,0.55000174
386,purbaya,PER,0.8798841
386,menteri keuangan,NOR,0.9338914
386,purbaya yudhi sadewa,PER,0.9111826
386,direktur jenderal pajak,ORG,0.72955275
386,bimo wijayanto,PER,0.99262494
386,26,CRD,0.9491274
387,jakarta,GPE,0.9985524
387,purba,PER,0.20615588
387,##bara,MON,0.49984193
387,rp 200 t,MON,0.9568878
387,jakarta,GPE,0.99275064
387,purba,PER,0.4078302
387,rp 200 t,MON,0.982197
388,gubernur,NOR,0.52718693
388,kantor purbaya,LOC,0.6315332
388,delapan belas,CRD,0.8228935
388,asosiasi pemerintah provinsi seluruh indonesia,ORG,0.86191434
388,appsi,ORG,0.9001261
388,kementerian keuangan,NOR,0.8761262
388,jakarta,GPE,0.9954372
388,selasa ( 7 / 10 / 2025 ),DAT,0.9955615
388,2026,DAT,0.7909211
389,bangun bank jakarta,ORG,0.9817881
389,scbd,ORG,0.83687294
389,purbaya,PER,0.85894644
389,kemenkeu,NOR,0.78412795
389,menkeu,NOR,0.8477971
389,purbaya,PER,0.8589411
389,gedung,FAC,0.49718314
389,bank jakarta,ORG,0.67562795
389,scbd,ORG,0.5507176
389,kemenkeu,NOR,0.87745005
390,bahlil,PER,0.83696824
390,##g 3 kg,PRD,0.6345968
390,purbaya,PER,0.76384586
390,menteri keuangan,NOR,0.9201814
390,purbaya,PER,0.9642991
390,yudhi sadewa,PER,0.9407793
390,menteri es,NOR,0.68835646
390,##dm,ORG,0.5314726
390,bahlil lahadalia,PER,0.9785453
390,lpg,PRD,0.8043765
390,3 kilogram,QTY,0.58794373
390,purbaya,PER,0.9478508
390,lpg 3,PRD,0.7139453
390,kg,QTY,0.4799831
391,900,CRD,0.6058056
391,sea games,EVT,0.9824985
391,erick thohir,PER,0.99419355
391,menke,NOR,0.65142536
391,##u purba,ORG,0.65063
391,menpora,NOR,0.9209943
391,erick thohir,PER,0.992348
391,men,NOR,0.7494758
391,##keu purba,ORG,0.56536835
391,sea games 2025,EVT,0.96787506
392,men,NOR,0.77629983
392,##keu purba,ORG,0.619189
392,sum,PRD,0.49494633
392,##itronomics,ORG,0.8249453
392,prabowo,PER,0.92068815
392,8 persen,PRC,0.9923775
392,menke,NOR,0.6801212
392,##u purba,ORG,0.5016684
392,sum,PRD,0.62231994
392,##itronomics,ORG,0.58489776
392,prabowo,PER,0.92478323
392,indonesia,GPE,0.88371706
392,8 persen,PRC,0.99241936
393,rp 200 t,MON,0.99377114
393,menkeu purba,NOR,0.6470659
393,##ya,PER,0.45610845
393,himbara,PER,0.81823874
393,menkeu,NOR,0.86523753
393,purbaya yudhi sad,PER,0.73457485
394,prabowo,PER,0.99659204
394,menkeu purba,NOR,0.74691415
394,##ya,PER,0.2605617
394,kementerian,NOR,0.60348576
394,prabowo subianto,PER,0.980459
394,menkeu,NOR,0.8683092
394,purbaya,PER,0.6758341
394,yudhi sadewa,PER,0.9506695
395,purbaya,PER,0.8869206
395,rp 200 t,MON,0.9955582
395,enam,CRD,0.8034114
395,bank himbara,ORG,0.8918355
395,menkeu,NOR,0.7971578
395,purbaya,PER,0.7808352
395,singg,PER,0.77473426
395,menkeu,NOR,0.76586026
395,sri mulyani,PER,0.98712796
396,menkeu,NOR,0.8032573
396,purbaya,PER,0.3212214
396,prabowo,PER,0.99531734
396,apbn,LAW,0.8405368
396,dpr,NOR,0.96666056
396,menkeu,NOR,0.8576212
396,purbaya,PER,0.3950653
396,prabowo,PER,0.99615544
396,istana merdeka,LOC,0.9048654
396,rabu ( 10 / 9 / 2025 ),DAT,0.9944738
397,menkeu purba,NOR,0.6554676
397,cia,ORG,0.39393142
397,menkeu,NOR,0.8354082
397,purba,PER,0.4595805
397,cia,ORG,0.2660452
398,purbaya,PER,0.9141055
398,februari 2026,DAT,0.9778566
398,menteri keuangan,NOR,0.8603809
398,purbaya yudhi sadewa,PER,0.95532006
398,februari 2026,DAT,0.9822307
399,dedi mulyadi,PER,0.987688
399,rp 1. 000,MON,0.99734664
399,purba,PER,0.95039004
399,menkeu purba,NOR,0.7583676
399,gubernur jawa barat,NOR,0.953412
399,dedi mulyadi,PER,0.9806567
400,purbaya,PER,0.8171215
400,apbd jakarta,LAW,0.7137387
400,rp 20 triliun,MON,0.9726167
400,pramono,PER,0.8927581
400,kemenkeu,NOR,0.9284957
400,db,LAW,0.1837489
400,##h,PRD,0.25835347
400,jakarta,GPE,0.74794596
400,rp 20 triliun,MON,0.99244887
400,menkeu,NOR,0.76261955
400,purbaya,PER,0.5402564
400,pramono,PER,0.81901884
401,bah,PER,0.6702728
401,##g 3 kg,PRD,0.5023072
401,purba,PER,0.59713197
401,bah,PER,0.77598476
401,lpg 3,PRD,0.53636205
401,kg,QTY,0.44209638
401,purba,PER,0.5496276
402,ray dalio,PER,0.96313804
402,purbaya,PER,0.8760122
402,menkeu,NOR,0.78071135
402,purbaya,PER,0.61205333
402,ray dalio,PER,0.955837
403,dpr,NOR,0.9873176
403,menkeu purba,NOR,0.82332027
403,pertamina,ORG,0.82985103
403,minyak,PRD,0.6344588
403,dpr,NOR,0.9865089
403,menkeu purba,NOR,0.7689525
403,pertamina,ORG,0.82115716
403,minyak,PRD,0.7369869
404,menkeu purba,NOR,0.78351855
404,papan bunga,PRD,0.85693634
404,indonesian youth council for tactical changes,ORG,0.8301103
404,iyctc,ORG,0.86216617
404,indonesia,GPE,0.71799964
404,papan bunga,PRD,0.8504113
404,kementerian keuangan,NOR,0.96677476
405,menkeu,NOR,0.8255879
405,purba,PER,0.40975866
405,ketua banggar dpr,NOR,0.9098815
405,said abdullah,PER,0.93805313
405,apbn 2026,LAW,0.61079484
405,menkeu purba,NOR,0.823331
405,ketua bangagr dpr,NOR,0.944279
405,said abdullah,PER,0.9154003
406,purbaya,PER,0.81845856
406,tax,LAW,0.75451374
406,amnesty,PRD,0.3986839
406,menkeu,NOR,0.9172208
406,purbaya,PER,0.8574831
406,yudhi sadewa,PER,0.9690384
406,tax amnes,LAW,0.47708723
407,purbaya,PER,0.8805193
407,dirut bank,ORG,0.82071567
407,rp 200 triliun,MON,0.9976346
407,menkeu,NOR,0.7123897
407,purbaya,PER,0.62512696
407,dir,NOR,0.36989176
407,##ut bank,ORG,0.74238837
407,pemerintah,NOR,0.961205
407,rp 200 triliun,MON,0.99747616
407,pemerintah,NOR,0.9693803
408,menkeu,NOR,0.822021
408,purbaya,PER,0.7813221
408,sri mulyani,PER,0.99439436
408,ri,NOR,0.57244265
408,menteri keuangan,NOR,0.97688603
408,purbaya yudhi sadewa,PER,0.9059701
408,komisi xi,NOR,0.73376054
408,dpr ri,NOR,0.7480964
408,kementerian keuangan,NOR,0.94799757
408,kemenkeu,NOR,0.9352226
